title,Név,Krém,Íz,Test,Ár,Össz:,url
Kapucziner Kávémanufaktúra: Velencei gondolások kedvence - a miénk is,Blaze/Gaggia Classic+Iberital Challenge,5.0,9.0,4.0,10.0,28.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=588:kapucziner-kavemanufaktura-velencei-gondolasok-kedvence-a-mienk-is&catid=43&Itemid=110
Kapucziner Kávémanufaktúra: Velencei gondolások kedvence - a miénk is,Lorien/La Cimbali Domus Classic + Mazzer Mini,4.0,8.0,4.0,10.0,26.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=588:kapucziner-kavemanufaktura-velencei-gondolasok-kedvence-a-mienk-is&catid=43&Itemid=110
Kapucziner Kávémanufaktúra: Velencei gondolások kedvence - a miénk is,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,5.0,10.0,5.0,10.0,30.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=588:kapucziner-kavemanufaktura-velencei-gondolasok-kedvence-a-mienk-is&catid=43&Itemid=110
Lamigi Arany - az erőteljes pörkölés kedvelőinek,Luigi/Faema Family őrlő és kávéfőző,5.0,6.0,4.0,6.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=582:lamigi-arany-az-erteljes-poerkoeles-kedvelinek&catid=43&Itemid=110
Lamigi Arany - az erőteljes pörkölés kedvelőinek,Monyesz/ Solis SL90+Compak K6,3.0,6.0,4.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=582:lamigi-arany-az-erteljes-poerkoeles-kedvelinek&catid=43&Itemid=110
Lamigi Arany - az erőteljes pörkölés kedvelőinek,Blaze/Gaggia Classic+Iberital Challenge,5.0,6.0,4.0,6.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=582:lamigi-arany-az-erteljes-poerkoeles-kedvelinek&catid=43&Itemid=110
Lamigi Arany - az erőteljes pörkölés kedvelőinek,Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,6.0,4.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=582:lamigi-arany-az-erteljes-poerkoeles-kedvelinek&catid=43&Itemid=110
Lamigi Arany - az erőteljes pörkölés kedvelőinek,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,4.0,5.0,4.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=582:lamigi-arany-az-erteljes-poerkoeles-kedvelinek&catid=43&Itemid=110
Bristot Tiziano 1919 Riserva - minőségi keverék fémtartályba zárva,Luigi/Faema Family őrlő és kávéfőző,4.0,8.0,4.0,8.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=576:bristot-tiziano-1919-riserva-minsegi-keverek-femtartalyba-zarva&catid=43&Itemid=110
Bristot Tiziano 1919 Riserva - minőségi keverék fémtartályba zárva,Monyesz/ Solis SL90+Compak K6,3.0,8.0,4.0,8.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=576:bristot-tiziano-1919-riserva-minsegi-keverek-femtartalyba-zarva&catid=43&Itemid=110
Bristot Tiziano 1919 Riserva - minőségi keverék fémtartályba zárva,Blaze/Gaggia Classic+Iberital Challenge,3.0,9.0,3.0,9.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=576:bristot-tiziano-1919-riserva-minsegi-keverek-femtartalyba-zarva&catid=43&Itemid=110
Bristot Tiziano 1919 Riserva - minőségi keverék fémtartályba zárva,Lorien/La Cimbali     Domus Classic + Mazzer Mini,3.0,8.0,4.0,8.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=576:bristot-tiziano-1919-riserva-minsegi-keverek-femtartalyba-zarva&catid=43&Itemid=110
Bristot Tiziano 1919 Riserva - minőségi keverék fémtartályba zárva,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,4.0,7.0,3.0,8.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=576:bristot-tiziano-1919-riserva-minsegi-keverek-femtartalyba-zarva&catid=43&Itemid=110
Filicori Zecchini Gran Crema Delicato szemeskávé teszt,Luigi/Faema Family őrlő és kávéfőző,3.0,5.0,3.0,3.0,14.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=570:filicori-zecchini-gran-crema-delicato-szemeskave-teszt&catid=43&Itemid=110
Filicori Zecchini Gran Crema Delicato szemeskávé teszt,Monyesz/ Solis SL90+Compak K6,4.0,7.0,4.0,3.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=570:filicori-zecchini-gran-crema-delicato-szemeskave-teszt&catid=43&Itemid=110
Filicori Zecchini Gran Crema Delicato szemeskávé teszt,Blaze/Gaggia Classic+Iberital Challenge,4.0,6.0,3.0,3.0,16.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=570:filicori-zecchini-gran-crema-delicato-szemeskave-teszt&catid=43&Itemid=110
Filicori Zecchini Gran Crema Delicato szemeskávé teszt,Lorien/La Cimbali Domus Classic + Mazzer Mini,4.0,5.0,3.0,3.0,15.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=570:filicori-zecchini-gran-crema-delicato-szemeskave-teszt&catid=43&Itemid=110
Filicori Zecchini Gran Crema Delicato szemeskávé teszt,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,4.0,6.0,4.0,4.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=570:filicori-zecchini-gran-crema-delicato-szemeskave-teszt&catid=43&Itemid=110
Filicori Zecchini Gran Crema Forte - garantált ébredés,Luigi/Faema Family őrlő és kávéfőző,4.0,5.0,5.0,2.0,16.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=566:filicori-zecchini-gran-crema-forte-garantalt-ebredes&catid=43&Itemid=110
Filicori Zecchini Gran Crema Forte - garantált ébredés,Monyesz/ Solis SL90+Compak K6,5.0,8.0,5.0,3.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=566:filicori-zecchini-gran-crema-forte-garantalt-ebredes&catid=43&Itemid=110
Filicori Zecchini Gran Crema Forte - garantált ébredés,Blaze/Gaggia Classic+Iberital Challenge,5.0,7.0,5.0,3.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=566:filicori-zecchini-gran-crema-forte-garantalt-ebredes&catid=43&Itemid=110
Filicori Zecchini Gran Crema Forte - garantált ébredés,Lorien/La Cimbali     Domus Classic + Mazzer Mini,4.0,7.0,4.0,4.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=566:filicori-zecchini-gran-crema-forte-garantalt-ebredes&catid=43&Itemid=110
Filicori Zecchini Gran Crema Forte - garantált ébredés,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,5.0,6.0,5.0,3.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=566:filicori-zecchini-gran-crema-forte-garantalt-ebredes&catid=43&Itemid=110
Lucaffe Mr. Exclusive 100% arabika kávémustra,Luigi/Faema Family őrlő és kávéfőző,3.0,7.0,3.0,7.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=559:lucaffe-mr-exclusive-100-arabika-kavemustra&catid=43&Itemid=110
Lucaffe Mr. Exclusive 100% arabika kávémustra,Monyesz/ Solis SL90+Compak K6,3.0,8.0,3.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=559:lucaffe-mr-exclusive-100-arabika-kavemustra&catid=43&Itemid=110
Lucaffe Mr. Exclusive 100% arabika kávémustra,Blaze/Gaggia Classic+Iberital Challenge,3.0,8.0,3.0,8.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=559:lucaffe-mr-exclusive-100-arabika-kavemustra&catid=43&Itemid=110
Lucaffe Mr. Exclusive 100% arabika kávémustra,Lorien/La Cimbali     Domus Classic + Mazzer Mini,2.0,8.0,3.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=559:lucaffe-mr-exclusive-100-arabika-kavemustra&catid=43&Itemid=110
Lucaffe Mr. Exclusive 100% arabika kávémustra,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,3.0,7.0,3.0,6.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=559:lucaffe-mr-exclusive-100-arabika-kavemustra&catid=43&Itemid=110
Lucaffe Piccolo & Dolce - egy finom kávé bármikor,Luigi/Faema Family őrlő és kávéfőző,4.0,8.0,4.0,8.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=556:lucaffe-piccolo-a-dolce-egy-finom-kave-barmikor&catid=43&Itemid=110
Lucaffe Piccolo & Dolce - egy finom kávé bármikor,Monyesz/ Solis SL90+Compak K6,3.0,8.0,3.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=556:lucaffe-piccolo-a-dolce-egy-finom-kave-barmikor&catid=43&Itemid=110
Lucaffe Piccolo & Dolce - egy finom kávé bármikor,Blaze/Gaggia Classic+Iberital Challenge,4.0,9.0,3.0,8.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=556:lucaffe-piccolo-a-dolce-egy-finom-kave-barmikor&catid=43&Itemid=110
Lucaffe Piccolo & Dolce - egy finom kávé bármikor,Lorien/La Cimbali     Domus Classic + Iberital Challenge,4.0,9.0,4.0,8.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=556:lucaffe-piccolo-a-dolce-egy-finom-kave-barmikor&catid=43&Itemid=110
Lucaffe Piccolo & Dolce - egy finom kávé bármikor,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,3.0,9.0,3.0,8.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=556:lucaffe-piccolo-a-dolce-egy-finom-kave-barmikor&catid=43&Itemid=110
Musetti Paradiso CSC - szemeskávé teszt,Luigi/Faema Family őrlő és kávéfőző,4.0,7.0,3.0,3.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=551:musetti-paradiso-csc-szemeskave-teszt&catid=43&Itemid=110
Musetti Paradiso CSC - szemeskávé teszt,Monyesz/ Solis SL90+Compak K6,3.0,7.0,3.0,4.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=551:musetti-paradiso-csc-szemeskave-teszt&catid=43&Itemid=110
Musetti Paradiso CSC - szemeskávé teszt,Blaze/Gaggia Classic+Iberital Challenge,3.0,6.0,3.0,5.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=551:musetti-paradiso-csc-szemeskave-teszt&catid=43&Itemid=110
Musetti Paradiso CSC - szemeskávé teszt,Lorien/La Cimbali     Domus Classic + Iberital Challenge,4.0,8.0,3.0,5.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=551:musetti-paradiso-csc-szemeskave-teszt&catid=43&Itemid=110
Musetti Paradiso CSC - szemeskávé teszt,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,3.0,7.0,3.0,4.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=551:musetti-paradiso-csc-szemeskave-teszt&catid=43&Itemid=110
Musetti Rossa szemeskávé teszt,Luigi/Faema Family őrlő és kávéfőző,4.0,8.0,4.0,6.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=547:musetti-rossa-szemeskave-teszt&catid=43&Itemid=110
Musetti Rossa szemeskávé teszt,Monyesz/ Solis SL90+Compak K6,4.0,8.0,4.0,7.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=547:musetti-rossa-szemeskave-teszt&catid=43&Itemid=110
Musetti Rossa szemeskávé teszt,Blaze/Gaggia Classic+Iberital Challenge,5.0,7.0,3.0,7.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=547:musetti-rossa-szemeskave-teszt&catid=43&Itemid=110
Musetti Rossa szemeskávé teszt,Lorien/La Cimbali     Domus Classic + Iberital Challenge,4.0,8.0,4.0,7.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=547:musetti-rossa-szemeskave-teszt&catid=43&Itemid=110
Musetti Rossa szemeskávé teszt,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,5.0,8.0,4.0,7.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=547:musetti-rossa-szemeskave-teszt&catid=43&Itemid=110
Bristot Rainforest - új blend egyenesen az esőerdőből,Luigi/Faema Family őrlő és kávéfőző,3.0,8.0,4.0,9.0,24.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=540:bristot-rainforest-uj-blend-egyenesen-az-eserdbl&catid=43&Itemid=110
Bristot Rainforest - új blend egyenesen az esőerdőből,Monyesz/ Solis SL90+Compak K6,3.0,7.0,3.0,7.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=540:bristot-rainforest-uj-blend-egyenesen-az-eserdbl&catid=43&Itemid=110
Bristot Rainforest - új blend egyenesen az esőerdőből,Blaze/Gaggia Classic+Iberital Challenge,3.0,8.0,3.0,8.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=540:bristot-rainforest-uj-blend-egyenesen-az-eserdbl&catid=43&Itemid=110
Bristot Rainforest - új blend egyenesen az esőerdőből,Lorien/La Cimbali     Domus Classic + Iberital Challenge,3.0,8.0,4.0,8.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=540:bristot-rainforest-uj-blend-egyenesen-az-eserdbl&catid=43&Itemid=110
Bristot Rainforest - új blend egyenesen az esőerdőből,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,3.0,8.0,3.0,9.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=540:bristot-rainforest-uj-blend-egyenesen-az-eserdbl&catid=43&Itemid=110
Mauro Centopercento 100% arabika szemeskávé kóstoló,Luigi/Faema Family őrlő és kávéfőző,4.0,6.0,3.0,3.0,16.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=532:mauro-centopercento-100-arabika-szemeskave-kostolo&catid=43&Itemid=110
Mauro Centopercento 100% arabika szemeskávé kóstoló,Monyesz/ Solis SL90+Compak K6,3.0,6.0,2.0,3.0,14.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=532:mauro-centopercento-100-arabika-szemeskave-kostolo&catid=43&Itemid=110
Mauro Centopercento 100% arabika szemeskávé kóstoló,Blaze/Gaggia Classic+Iberital Challenge,3.0,6.0,3.0,3.0,15.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=532:mauro-centopercento-100-arabika-szemeskave-kostolo&catid=43&Itemid=110
Mauro Centopercento 100% arabika szemeskávé kóstoló,Lorien/La Cimbali     Domus Classic + Iberital Challenge,2.0,5.0,3.0,2.0,12.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=532:mauro-centopercento-100-arabika-szemeskave-kostolo&catid=43&Itemid=110
Mauro Centopercento 100% arabika szemeskávé kóstoló,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,3.0,5.0,2.0,3.0,13.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=532:mauro-centopercento-100-arabika-szemeskave-kostolo&catid=43&Itemid=110
Mauro De Luxe - varázslatos kelet,Luigi/Faema Family őrlő és kávéfőző,4.0,9.0,4.0,6.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=526:mauro-de-luxe-varazslatos-kelet&catid=43&Itemid=110
Mauro De Luxe - varázslatos kelet,Monyesz/ Solis SL90+Compak K6,3.0,8.0,4.0,6.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=526:mauro-de-luxe-varazslatos-kelet&catid=43&Itemid=110
Mauro De Luxe - varázslatos kelet,Blaze/Gaggia Classic+Iberital Challenge,4.0,9.0,4.0,6.0,23.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=526:mauro-de-luxe-varazslatos-kelet&catid=43&Itemid=110
Mauro De Luxe - varázslatos kelet,Lorien/La Cimbali     Domus Classic + Iberital Challenge,3.0,7.0,3.0,5.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=526:mauro-de-luxe-varazslatos-kelet&catid=43&Itemid=110
Mauro De Luxe - varázslatos kelet,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,4.0,8.0,3.0,6.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=526:mauro-de-luxe-varazslatos-kelet&catid=43&Itemid=110
Barbera Aurora kávékóstoló,Luigi/Faema Family őrlő és kávéfőző,4.0,6.0,4.0,4.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=518:barbera-aurora-kavekostolo&catid=43&Itemid=110
Barbera Aurora kávékóstoló,Monyesz/ Solis SL90+Compak K6,4.0,7.0,3.0,6.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=518:barbera-aurora-kavekostolo&catid=43&Itemid=110
Barbera Aurora kávékóstoló,Blaze/Gaggia Classic+Iberital Challenge,4.0,8.0,4.0,6.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=518:barbera-aurora-kavekostolo&catid=43&Itemid=110
Barbera Aurora kávékóstoló,Lorien/La Cimbali     Domus Classic + Iberital Challenge,4.0,8.0,4.0,6.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=518:barbera-aurora-kavekostolo&catid=43&Itemid=110
Barbera Aurora kávékóstoló,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,5.0,6.0,4.0,6.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=518:barbera-aurora-kavekostolo&catid=43&Itemid=110
Goppion Espresso Italiano CSC válogatott arabika szemekből,Luigi/Faema Family őrlő és kávéfőző,3.0,7.0,3.0,5.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=511:goppion-espresso-italiano-csc-valogatott-arabika-szemekbl&catid=43&Itemid=110
Goppion Espresso Italiano CSC válogatott arabika szemekből,Monyesz/ Solis SL90+Compak K6,2.0,7.0,3.0,5.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=511:goppion-espresso-italiano-csc-valogatott-arabika-szemekbl&catid=43&Itemid=110
Goppion Espresso Italiano CSC válogatott arabika szemekből,Blaze/Gaggia Classic+Iberital Challenge,3.0,8.0,4.0,5.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=511:goppion-espresso-italiano-csc-valogatott-arabika-szemekbl&catid=43&Itemid=110
Goppion Espresso Italiano CSC válogatott arabika szemekből,Lorien/La Cimbali     Domus Classic + Iberital Challenge,3.0,7.0,4.0,5.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=511:goppion-espresso-italiano-csc-valogatott-arabika-szemekbl&catid=43&Itemid=110
Goppion Espresso Italiano CSC válogatott arabika szemekből,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,3.0,6.0,3.0,4.0,16.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=511:goppion-espresso-italiano-csc-valogatott-arabika-szemekbl&catid=43&Itemid=110
A Goppion Qualita Oro Selezione Arabica kávéját kóstoltuk,Luigi/Faema Family őrlő és kávéfőző,3.0,6.0,3.0,5.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=505:a-goppion-qualita-oro-selezione-arabica-kavejat-kostoltuk&catid=43&Itemid=110
A Goppion Qualita Oro Selezione Arabica kávéját kóstoltuk,Monyesz/ Solis SL90+Compak K6,3.0,4.0,2.0,4.0,13.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=505:a-goppion-qualita-oro-selezione-arabica-kavejat-kostoltuk&catid=43&Itemid=110
A Goppion Qualita Oro Selezione Arabica kávéját kóstoltuk,Blaze/Gaggia Classic+Iberital Challenge,2.0,6.0,3.0,5.0,16.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=505:a-goppion-qualita-oro-selezione-arabica-kavejat-kostoltuk&catid=43&Itemid=110
A Goppion Qualita Oro Selezione Arabica kávéját kóstoltuk,Lorien/La Cimbali     Domus Classic + Iberital Challenge,2.0,4.0,2.0,3.0,11.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=505:a-goppion-qualita-oro-selezione-arabica-kavejat-kostoltuk&catid=43&Itemid=110
A Goppion Qualita Oro Selezione Arabica kávéját kóstoltuk,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,3.0,6.0,3.0,5.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=505:a-goppion-qualita-oro-selezione-arabica-kavejat-kostoltuk&catid=43&Itemid=110
A Lazzarin Espresso Light kávékeverékét teszteltük,Luigi/Faema Family őrlő és kávéfőző,4.0,6.0,3.0,3.0,16.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=500:a-lazzarin-espresso-light-kavekevereket-teszteltuek&catid=43&Itemid=110
A Lazzarin Espresso Light kávékeverékét teszteltük,Monyesz/ Solis SL90+Compak K6,3.0,7.0,2.0,5.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=500:a-lazzarin-espresso-light-kavekevereket-teszteltuek&catid=43&Itemid=110
A Lazzarin Espresso Light kávékeverékét teszteltük,Blaze/Gaggia Classic+Iberital Challenge,4.0,9.0,3.0,6.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=500:a-lazzarin-espresso-light-kavekevereket-teszteltuek&catid=43&Itemid=110
A Lazzarin Espresso Light kávékeverékét teszteltük,Lorien/La Cimbali     Domus Classic + Iberital Challenge,4.0,7.0,4.0,4.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=500:a-lazzarin-espresso-light-kavekevereket-teszteltuek&catid=43&Itemid=110
A Lazzarin Espresso Light kávékeverékét teszteltük,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,3.0,6.0,4.0,4.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=500:a-lazzarin-espresso-light-kavekevereket-teszteltuek&catid=43&Itemid=110
Lazzarin Gusto Forte szemeskávé teszt,Luigi/Faema Family őrlő és kávéfőző,5.0,6.0,4.0,2.0,17.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=492:lazzarin-gusto-forte-szemeskave-teszt&catid=43&Itemid=110
Lazzarin Gusto Forte szemeskávé teszt,Monyesz/ Solis SL90+Compak K6,4.0,7.0,3.0,4.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=492:lazzarin-gusto-forte-szemeskave-teszt&catid=43&Itemid=110
Lazzarin Gusto Forte szemeskávé teszt,Blaze/Gaggia Classic+Iberital Challenge,4.0,6.0,5.0,3.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=492:lazzarin-gusto-forte-szemeskave-teszt&catid=43&Itemid=110
Lazzarin Gusto Forte szemeskávé teszt,Lorien/La Cimbali Domus Classic + Iberital Challenge,4.0,6.0,4.0,4.0,18.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=492:lazzarin-gusto-forte-szemeskave-teszt&catid=43&Itemid=110
Lazzarin Gusto Forte szemeskávé teszt,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,4.0,6.0,5.0,4.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=492:lazzarin-gusto-forte-szemeskave-teszt&catid=43&Itemid=110
Kapucziner Kávémanufaktúra: Latin Fiesta - 7 féle arabikából,Luigi/Faema Family őrlő és kávéfőző,3.0,9.0,4.0,6.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=486:kapucziner-kavemanufaktura-latin-fiesta-7-fele-arabikabol&catid=43&Itemid=110
Kapucziner Kávémanufaktúra: Latin Fiesta - 7 féle arabikából,Monyesz/ Solis SL90+Compak K6,3.0,8.0,3.0,5.0,19.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=486:kapucziner-kavemanufaktura-latin-fiesta-7-fele-arabikabol&catid=43&Itemid=110
Kapucziner Kávémanufaktúra: Latin Fiesta - 7 féle arabikából,Blaze/Gaggia Classic+Iberital Challenge,4.0,7.0,4.0,7.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=486:kapucziner-kavemanufaktura-latin-fiesta-7-fele-arabikabol&catid=43&Itemid=110
Kapucziner Kávémanufaktúra: Latin Fiesta - 7 féle arabikából,Lorien/La Cimbali     Domus Classic + Iberital Challenge,3.0,8.0,5.0,6.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=486:kapucziner-kavemanufaktura-latin-fiesta-7-fele-arabikabol&catid=43&Itemid=110
Kapucziner Kávémanufaktúra: Latin Fiesta - 7 féle arabikából,SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,4.0,9.0,4.0,5.0,22.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=486:kapucziner-kavemanufaktura-latin-fiesta-7-fele-arabikabol&catid=43&Itemid=110
"Kapucziner Kávémanufaktúra: Specialitás, 10 fajta kávéból - ínyenceknek",Luigi/Faema Family őrlő és kávéfőző,4.0,9.0,4.0,9.0,26.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=479:kapucziner-kavemanufaktura-specialitas-10-fajta-kavebol-inyenceknek&catid=43&Itemid=110
"Kapucziner Kávémanufaktúra: Specialitás, 10 fajta kávéból - ínyenceknek",Monyesz/ Solis SL90+Compak K6,3.0,8.0,3.0,7.0,21.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=479:kapucziner-kavemanufaktura-specialitas-10-fajta-kavebol-inyenceknek&catid=43&Itemid=110
"Kapucziner Kávémanufaktúra: Specialitás, 10 fajta kávéból - ínyenceknek",Blaze/Gaggia Classic+Iberital Challenge,5.0,8.0,5.0,9.0,27.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=479:kapucziner-kavemanufaktura-specialitas-10-fajta-kavebol-inyenceknek&catid=43&Itemid=110
"Kapucziner Kávémanufaktúra: Specialitás, 10 fajta kávéból - ínyenceknek",Lorien/La Cimbali     Domus Classic + Iberital Challenge,4.0,6.0,3.0,7.0,20.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=479:kapucziner-kavemanufaktura-specialitas-10-fajta-kavebol-inyenceknek&catid=43&Itemid=110
"Kapucziner Kávémanufaktúra: Specialitás, 10 fajta kávéból - ínyenceknek",SiD/La Pavoni Europiccola+Quickmill 0650+ Gaggia ipari őrlő,4.0,9.0,4.0,9.0,26.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=479:kapucziner-kavemanufaktura-specialitas-10-fajta-kavebol-inyenceknek&catid=43&Itemid=110
Kapucziner Kávémanufaktúra: Palermo Aranya - igazi kincs Győrből,Luigi/Faema Family őrlő és kávéfőző,3.0,9.0,3.0,10.0,25.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=474:kapucziner-kavemanufaktura-palermo-aranya-igazi-kincs-gyrbl&catid=43&Itemid=110
Kapucziner Kávémanufaktúra: Palermo Aranya - igazi kincs Győrből,Monyesz/ Solis SL90+Compak K6,4.0,9.0,4.0,10.0,27.0,https://www.kavekorzo.hu/index.php?option=com_content&view=article&id=474:kapucziner-kavemanufaktura-palermo-aranya-igazi-kincs-gyrbl&catid=43&Itemid=110
